probe_type,probe_version,name_id,name,object_id,object,Target1,Target2,Target3,probe_id,condition_id,event_family,direct_label_match_id,evidence_type,numeric_information,template_id,context_entity_order,length_band,length_match_id,entity_order_match_id,reference_order_id,outcome,correct_target,event_id,distance_trajectory_id,numeric_case_id,unit_id,initial_distance,final_distance,movement_distance,person_before,person_after,object_before,object_after,person_moves,object_moves,object_stationary,passes_reference,target_relation_repeated,Context,Context_word_count,Context_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count,Target3_word_count,Target3_token_count,probe_row_index,unit
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric,person_first,standard,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__person_first,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__standard,person_relative_to_object,farther,Target2,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther,name_0__obj_cone__num_05__unit_ft__farther,num_05,unit_ft,54,86,32,0,0,54,86,False,True,False,,False,"Initially, Maya and the cone were 54 ft apart. Maya remained in place. The cone was moved 32 ft directly away from Maya without crossing Maya's position.",28,32,9,11,9,11,12,14,320,feet
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__object_first,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__object_first,object_first,standard,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__object_first,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__standard,person_relative_to_object,farther,Target2,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther,name_0__obj_cone__num_05__unit_ft__farther,num_05,unit_ft,54,86,32,0,0,54,86,False,True,False,,False,"Initially, the cone and Maya were 54 ft apart. The cone was moved 32 ft directly away from Maya without crossing Maya's position. Maya remained in place.",28,32,9,11,9,11,12,14,321,feet
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__expanded,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__expanded,person_first,expanded,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__person_first,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__expanded,person_relative_to_object,farther,Target2,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther,name_0__obj_cone__num_05__unit_ft__farther,num_05,unit_ft,54,86,32,0,0,54,86,False,True,False,,False,"At the start, Maya and the cone were 54 ft apart. Maya remained in exactly the same position throughout. From its starting position, the cone was moved 32 ft in a straight line directly away from Maya, without crossing Maya's position.",42,48,9,11,9,11,12,14,322,feet
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__expanded__object_first,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__expanded__object_first,object_first,expanded,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__object_first,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther__expanded,person_relative_to_object,farther,Target2,name_0__obj_cone__num_05__unit_ft__reference_object_moves__farther,name_0__obj_cone__num_05__unit_ft__farther,num_05,unit_ft,54,86,32,0,0,54,86,False,True,False,,False,"At the start, the cone and Maya were 54 ft apart. From its starting position, the cone was moved 32 ft in a straight line directly away from Maya, without crossing Maya's position. Maya remained in exactly the same position throughout.",42,48,9,11,9,11,12,14,323,feet
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__compact,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric__compact,person_first,compact,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__person_first,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__compact,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_ft__unchanged,num_05,unit_ft,54,54,32,0,32,54,86,True,True,False,,False,"Starting 54 ft apart, Maya and the cone each moved 32 ft right.",13,15,9,11,9,11,12,14,324,feet
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__compact__object_first,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric__compact__object_first,object_first,compact,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__object_first,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__compact,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_ft__unchanged,num_05,unit_ft,54,54,32,0,32,54,86,True,True,False,,False,"Starting 54 ft apart, the cone and Maya each moved 32 ft right.",13,15,9,11,9,11,12,14,325,feet
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric,person_first,standard,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__person_first,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__standard,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_ft__unchanged,num_05,unit_ft,54,54,32,0,32,54,86,True,True,False,,False,"Initially, Maya and the cone were 54 ft apart. Maya and the cone each moved 32 ft to the right.",20,23,9,11,9,11,12,14,326,feet
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__object_first,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric__object_first,object_first,standard,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__object_first,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__standard,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_ft__unchanged,num_05,unit_ft,54,54,32,0,32,54,86,True,True,False,,False,"Initially, the cone and Maya were 54 ft apart. The cone and Maya each moved 32 ft to the right.",20,23,9,11,9,11,12,14,327,feet
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__expanded,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric__expanded,person_first,expanded,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__person_first,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__expanded,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_ft__unchanged,num_05,unit_ft,54,54,32,0,32,54,86,True,True,False,,False,"At the beginning, Maya and the cone were 54 ft apart. From that starting arrangement, Maya moved 32 ft to the right, and the cone also moved 32 ft to the right.",32,37,9,11,9,11,12,14,328,feet
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__expanded__object_first,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric__expanded__object_first,object_first,expanded,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__object_first,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged__expanded,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_ft__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_ft__unchanged,num_05,unit_ft,54,54,32,0,32,54,86,True,True,False,,False,"At the beginning, the cone and Maya were 54 ft apart. From that starting arrangement, the cone moved 32 ft to the right, and Maya also moved 32 ft to the right.",32,37,9,11,9,11,12,14,329,feet
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__compact,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__compact,object_first,compact,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__object_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__compact,person_relative_to_object,closer,Target1,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer,name_0__obj_cone__num_05__unit_inches__closer,num_05,unit_inches,54,22,32,0,0,54,22,False,True,False,False,False,"The cone, 54 inches from Maya, moved 32 inches directly toward Maya without crossing Maya's position; Maya stayed still.",20,24,9,11,9,11,12,14,330,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__compact__person_first,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__compact__person_first,person_first,compact,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__person_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__compact,person_relative_to_object,closer,Target1,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer,name_0__obj_cone__num_05__unit_inches__closer,num_05,unit_inches,54,22,32,0,0,54,22,False,True,False,False,False,"Maya stayed still; the cone, 54 inches from Maya, moved 32 inches directly toward Maya without crossing Maya's position.",20,25,9,11,9,11,12,14,331,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric,person_first,standard,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__person_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__standard,person_relative_to_object,closer,Target1,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer,name_0__obj_cone__num_05__unit_inches__closer,num_05,unit_inches,54,22,32,0,0,54,22,False,True,False,False,False,"Initially, Maya and the cone were 54 inches apart. Maya remained in place. The cone was moved 32 inches directly toward Maya without crossing Maya's position.",27,31,9,11,9,11,12,14,332,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__object_first,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__object_first,object_first,standard,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__object_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__standard,person_relative_to_object,closer,Target1,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer,name_0__obj_cone__num_05__unit_inches__closer,num_05,unit_inches,54,22,32,0,0,54,22,False,True,False,False,False,"Initially, the cone and Maya were 54 inches apart. The cone was moved 32 inches directly toward Maya without crossing Maya's position. Maya remained in place.",27,31,9,11,9,11,12,14,333,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__expanded,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__expanded,person_first,expanded,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__person_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__expanded,person_relative_to_object,closer,Target1,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer,name_0__obj_cone__num_05__unit_inches__closer,num_05,unit_inches,54,22,32,0,0,54,22,False,True,False,False,False,"At the start, Maya and the cone were 54 inches apart. Maya remained in exactly the same position throughout. From its starting position, the cone was moved 32 inches in a straight line directly toward Maya, without crossing Maya's position.",41,47,9,11,9,11,12,14,334,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__expanded__object_first,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__expanded__object_first,object_first,expanded,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__object_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer__expanded,person_relative_to_object,closer,Target1,name_0__obj_cone__num_05__unit_inches__reference_object_moves__closer,name_0__obj_cone__num_05__unit_inches__closer,num_05,unit_inches,54,22,32,0,0,54,22,False,True,False,False,False,"At the start, the cone and Maya were 54 inches apart. From its starting position, the cone was moved 32 inches in a straight line directly toward Maya, without crossing Maya's position. Maya remained in exactly the same position throughout.",41,47,9,11,9,11,12,14,335,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__compact,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__compact,object_first,compact,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__object_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__compact,person_relative_to_object,farther,Target2,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther,name_0__obj_cone__num_05__unit_inches__farther,num_05,unit_inches,54,86,32,0,0,54,86,False,True,False,,False,"The cone, 54 inches from Maya, moved 32 inches directly away from Maya without crossing Maya's position; Maya stayed still.",21,25,9,11,9,11,12,14,336,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__compact__person_first,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__compact__person_first,person_first,compact,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__person_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__compact,person_relative_to_object,farther,Target2,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther,name_0__obj_cone__num_05__unit_inches__farther,num_05,unit_inches,54,86,32,0,0,54,86,False,True,False,,False,"Maya stayed still; the cone, 54 inches from Maya, moved 32 inches directly away from Maya without crossing Maya's position.",21,26,9,11,9,11,12,14,337,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric,person_first,standard,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__person_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__standard,person_relative_to_object,farther,Target2,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther,name_0__obj_cone__num_05__unit_inches__farther,num_05,unit_inches,54,86,32,0,0,54,86,False,True,False,,False,"Initially, Maya and the cone were 54 inches apart. Maya remained in place. The cone was moved 32 inches directly away from Maya without crossing Maya's position.",28,32,9,11,9,11,12,14,338,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__object_first,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__object_first,object_first,standard,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__object_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__standard,person_relative_to_object,farther,Target2,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther,name_0__obj_cone__num_05__unit_inches__farther,num_05,unit_inches,54,86,32,0,0,54,86,False,True,False,,False,"Initially, the cone and Maya were 54 inches apart. The cone was moved 32 inches directly away from Maya without crossing Maya's position. Maya remained in place.",28,32,9,11,9,11,12,14,339,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__expanded,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__expanded,person_first,expanded,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__person_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__expanded,person_relative_to_object,farther,Target2,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther,name_0__obj_cone__num_05__unit_inches__farther,num_05,unit_inches,54,86,32,0,0,54,86,False,True,False,,False,"At the start, Maya and the cone were 54 inches apart. Maya remained in exactly the same position throughout. From its starting position, the cone was moved 32 inches in a straight line directly away from Maya, without crossing Maya's position.",42,48,9,11,9,11,12,14,340,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__expanded__object_first,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__expanded__object_first,object_first,expanded,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__object_first,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther__expanded,person_relative_to_object,farther,Target2,name_0__obj_cone__num_05__unit_inches__reference_object_moves__farther,name_0__obj_cone__num_05__unit_inches__farther,num_05,unit_inches,54,86,32,0,0,54,86,False,True,False,,False,"At the start, the cone and Maya were 54 inches apart. From its starting position, the cone was moved 32 inches in a straight line directly away from Maya, without crossing Maya's position. Maya remained in exactly the same position throughout.",42,48,9,11,9,11,12,14,341,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__compact,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric__compact,person_first,compact,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__person_first,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__compact,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_inches__unchanged,num_05,unit_inches,54,54,32,0,32,54,86,True,True,False,,False,"Starting 54 inches apart, Maya and the cone each moved 32 inches right.",13,15,9,11,9,11,12,14,342,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__compact__object_first,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric__compact__object_first,object_first,compact,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__object_first,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__compact,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_inches__unchanged,num_05,unit_inches,54,54,32,0,32,54,86,True,True,False,,False,"Starting 54 inches apart, the cone and Maya each moved 32 inches right.",13,15,9,11,9,11,12,14,343,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric,person_first,standard,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__person_first,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__standard,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_inches__unchanged,num_05,unit_inches,54,54,32,0,32,54,86,True,True,False,,False,"Initially, Maya and the cone were 54 inches apart. Maya and the cone each moved 32 inches to the right.",20,23,9,11,9,11,12,14,344,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__object_first,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric__object_first,object_first,standard,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__object_first,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__standard,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_inches__unchanged,num_05,unit_inches,54,54,32,0,32,54,86,True,True,False,,False,"Initially, the cone and Maya were 54 inches apart. The cone and Maya each moved 32 inches to the right.",20,23,9,11,9,11,12,14,345,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__expanded,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric__expanded,person_first,expanded,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__person_first,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__expanded,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_inches__unchanged,num_05,unit_inches,54,54,32,0,32,54,86,True,True,False,,False,"At the beginning, Maya and the cone were 54 inches apart. From that starting arrangement, Maya moved 32 inches to the right, and the cone also moved 32 inches to the right.",32,37,9,11,9,11,12,14,346,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__expanded__object_first,both_move_same_separation,both_move_same_separation,name_0__obj_cone__unchanged,movement_situation,specific,both_move_same_separation__numeric__expanded__object_first,object_first,expanded,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__object_first,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged__expanded,person_relative_to_object,unchanged,Target3,name_0__obj_cone__num_05__unit_inches__both_move_same_separation__unchanged,name_0__obj_cone__num_05__unit_inches__unchanged,num_05,unit_inches,54,54,32,0,32,54,86,True,True,False,,False,"At the beginning, the cone and Maya were 54 inches apart. From that starting arrangement, the cone moved 32 inches to the right, and Maya also moved 32 inches to the right.",32,37,9,11,9,11,12,14,347,inches
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer__compact,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__compact,object_first,compact,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer__object_first,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer__compact,person_relative_to_object,closer,Target1,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer,name_0__obj_cone__num_06__unit_metres__closer,num_06,unit_metres,59,49,10,0,0,59,49,False,True,False,False,False,"The cone, 59 metres from Maya, moved 10 metres directly toward Maya without crossing Maya's position; Maya stayed still.",20,24,9,11,9,11,12,14,348,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer__compact__person_first,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__compact__person_first,person_first,compact,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer__person_first,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer__compact,person_relative_to_object,closer,Target1,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer,name_0__obj_cone__num_06__unit_metres__closer,num_06,unit_metres,59,49,10,0,0,59,49,False,True,False,False,False,"Maya stayed still; the cone, 59 metres from Maya, moved 10 metres directly toward Maya without crossing Maya's position.",20,25,9,11,9,11,12,14,349,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric,person_first,standard,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer__person_first,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer__standard,person_relative_to_object,closer,Target1,name_0__obj_cone__num_06__unit_metres__reference_object_moves__closer,name_0__obj_cone__num_06__unit_metres__closer,num_06,unit_metres,59,49,10,0,0,59,49,False,True,False,False,False,"Initially, Maya and the cone were 59 metres apart. Maya remained in place. The cone was moved 10 metres directly toward Maya without crossing Maya's position.",27,31,9,11,9,11,12,14,350,metres
