probe_id,probe_version,probe_type,matched_group_id,condition_id,control,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,phrase_pair_id,location_phrase_pair_id,evidence_type,semantic_match,reference_order_id,target_negation_pattern_id,sentence_structure_id,distance_standard_id,correct_target_for_context1,correct_target_for_context2,Domain,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,Context1,Context2,Target1,Target2,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
person_auditorium__name_0__obj_bag__both_negated,1.0,close_far_situation,person_auditorium__name_0__obj_bag,both_negated,target_negation,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_0,Maya,obj_bag,bag,,,placement_0,person_auditorium__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Maya sits in the front row of a large auditorium. The bag rests on the seat immediately next to Maya.,Maya sits in the front row of a large auditorium. The bag rests on a seat in the last row at the back of the auditorium.,The bag is not far from Maya.,The bag is not close to Maya.,20,101,26,120,7,29,7,29,296
objects_gym__obj_bench__obj_ball__baseline,1.0,close_far_situation,objects_gym__obj_bench__obj_ball,baseline,baseline,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,placement_0,objects_gym__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bench is at one end of a long gym. The ball rests immediately beside the edge of the bench.,The bench is at one end of a long gym. The ball rests at the other end of the gym from the bench.,The ball is close to the bench.,The ball is far from the bench.,20,95,23,97,7,31,7,31,360
objects_gym__obj_bench__obj_ball__phrase_alternate,1.0,close_far_situation,objects_gym__obj_bench__obj_ball,phrase_alternate,location_phrasing,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,placement_1,objects_gym__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bench is at one end of a long gym. Only a narrow gap separates the ball from the bench.,"The bench is at one end of a long gym. The ball rests on the other side of the gym, across its full length from the bench.",The ball is close to the bench.,The ball is far from the bench.,20,91,27,122,7,31,7,31,361
objects_gym__obj_bench__obj_ball__word_beside,1.0,close_far_situation,objects_gym__obj_bench__obj_ball,word_beside,evidence_wording,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,lex_beside,objects_gym__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The bench is at one end of a long gym. The ball is beside the bench.,The bench is at one end of a long gym. The ball is far from the bench.,The ball is close to the bench.,The ball is far from the bench.,16,68,17,70,7,31,7,31,362
objects_gym__obj_bench__obj_ball__word_alongside,1.0,close_far_situation,objects_gym__obj_bench__obj_ball,word_alongside,evidence_wording,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,lex_alongside,objects_gym__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The bench is at one end of a long gym. The ball is alongside the bench.,The bench is at one end of a long gym. The ball is a long way from the bench.,The ball is close to the bench.,The ball is far from the bench.,16,71,19,77,7,31,7,31,363
objects_gym__obj_bench__obj_ball__word_near,1.0,close_far_situation,objects_gym__obj_bench__obj_ball,word_near,evidence_wording,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,lex_near,objects_gym__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The bench is at one end of a long gym. The ball is near the bench.,The bench is at one end of a long gym. The ball is a long distance from the bench.,The ball is close to the bench.,The ball is far from the bench.,16,66,19,82,7,31,7,31,364
objects_gym__obj_bench__obj_ball__reference_reversed,1.0,close_far_situation,objects_gym__obj_bench__obj_ball,reference_reversed,reference_reversal,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,placement_0,objects_gym__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bench is at one end of a long gym. The ball rests immediately beside the edge of the bench.,The bench is at one end of a long gym. The ball rests at the other end of the gym from the bench.,The bench is close to the ball.,The bench is far from the ball.,20,95,23,97,7,31,7,31,365
objects_gym__obj_bench__obj_ball__negate_close,1.0,close_far_situation,objects_gym__obj_bench__obj_ball,negate_close,target_negation,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,placement_0,objects_gym__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The bench is at one end of a long gym. The ball rests immediately beside the edge of the bench.,The bench is at one end of a long gym. The ball rests at the other end of the gym from the bench.,The ball is close to the bench.,The ball is not close to the bench.,20,95,23,97,7,31,8,35,366
objects_gym__obj_bench__obj_ball__negate_far,1.0,close_far_situation,objects_gym__obj_bench__obj_ball,negate_far,target_negation,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,placement_0,objects_gym__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The bench is at one end of a long gym. The ball rests immediately beside the edge of the bench.,The bench is at one end of a long gym. The ball rests at the other end of the gym from the bench.,The ball is not far from the bench.,The ball is far from the bench.,20,95,23,97,8,35,7,31,367
objects_gym__obj_bench__obj_ball__both_negated,1.0,close_far_situation,objects_gym__obj_bench__obj_ball,both_negated,target_negation,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,placement_0,objects_gym__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bench is at one end of a long gym. The ball rests immediately beside the edge of the bench.,The bench is at one end of a long gym. The ball rests at the other end of the gym from the bench.,The ball is not far from the bench.,The ball is not close to the bench.,20,95,23,97,8,35,8,35,368
objects_kitchen__obj_plate__obj_cup__baseline,1.0,close_far_situation,objects_kitchen__obj_plate__obj_cup,baseline,baseline,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The cup rests on the table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The cup rests on a counter at the other end of the kitchen from the plate.,The cup is close to the plate.,The cup is far from the plate.,23,114,29,132,7,30,7,30,396
objects_kitchen__obj_plate__obj_cup__phrase_alternate,1.0,close_far_situation,objects_kitchen__obj_plate__obj_cup,phrase_alternate,location_phrasing,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,placement_1,objects_kitchen__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The cup rests on the same table with only a narrow gap between it and the plate.,The plate rests on a table at one end of a large kitchen. The cup rests on a counter across the full length of the kitchen from the plate.,The cup is close to the plate.,The cup is far from the plate.,30,138,29,138,7,30,7,30,397
objects_kitchen__obj_plate__obj_cup__word_beside,1.0,close_far_situation,objects_kitchen__obj_plate__obj_cup,word_beside,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,lex_beside,objects_kitchen__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The cup is beside the plate.,The plate rests on a table at one end of a large kitchen. The cup is far from the plate.,The cup is close to the plate.,The cup is far from the plate.,19,86,20,88,7,30,7,30,398
objects_kitchen__obj_plate__obj_cup__word_alongside,1.0,close_far_situation,objects_kitchen__obj_plate__obj_cup,word_alongside,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,lex_alongside,objects_kitchen__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The cup is alongside the plate.,The plate rests on a table at one end of a large kitchen. The cup is a long way from the plate.,The cup is close to the plate.,The cup is far from the plate.,19,89,22,95,7,30,7,30,399
objects_kitchen__obj_plate__obj_cup__word_near,1.0,close_far_situation,objects_kitchen__obj_plate__obj_cup,word_near,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,lex_near,objects_kitchen__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The cup is near the plate.,The plate rests on a table at one end of a large kitchen. The cup is a long distance from the plate.,The cup is close to the plate.,The cup is far from the plate.,19,84,22,100,7,30,7,30,400
objects_kitchen__obj_plate__obj_cup__reference_reversed,1.0,close_far_situation,objects_kitchen__obj_plate__obj_cup,reference_reversed,reference_reversal,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The cup rests on the table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The cup rests on a counter at the other end of the kitchen from the plate.,The plate is close to the cup.,The plate is far from the cup.,23,114,29,132,7,30,7,30,401
objects_kitchen__obj_plate__obj_cup__negate_close,1.0,close_far_situation,objects_kitchen__obj_plate__obj_cup,negate_close,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The plate rests on a table at one end of a large kitchen. The cup rests on the table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The cup rests on a counter at the other end of the kitchen from the plate.,The cup is close to the plate.,The cup is not close to the plate.,23,114,29,132,7,30,8,34,402
objects_kitchen__obj_plate__obj_cup__negate_far,1.0,close_far_situation,objects_kitchen__obj_plate__obj_cup,negate_far,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The plate rests on a table at one end of a large kitchen. The cup rests on the table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The cup rests on a counter at the other end of the kitchen from the plate.,The cup is not far from the plate.,The cup is far from the plate.,23,114,29,132,8,34,7,30,403
objects_kitchen__obj_plate__obj_cup__both_negated,1.0,close_far_situation,objects_kitchen__obj_plate__obj_cup,both_negated,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The cup rests on the table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The cup rests on a counter at the other end of the kitchen from the plate.,The cup is not far from the plate.,The cup is not close to the plate.,23,114,29,132,8,34,8,34,404
objects_workshop__obj_toolbox__obj_helmet__baseline,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,baseline,baseline,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the toolbox.,The helmet is close to the toolbox.,The helmet is far from the toolbox.,20,110,26,129,7,35,7,35,432
objects_workshop__obj_toolbox__obj_helmet__phrase_alternate,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,phrase_alternate,location_phrasing,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_1,objects_workshop__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. Only a narrow gap separates the helmet from the toolbox.,The toolbox rests on the floor at one end of a long workshop. The full length of the workshop separates the helmet from the toolbox.,The helmet is close to the toolbox.,The helmet is far from the toolbox.,23,118,25,132,7,35,7,35,433
objects_workshop__obj_toolbox__obj_helmet__word_beside,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,word_beside,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,lex_beside,objects_workshop__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet is beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet is far from the toolbox.,The helmet is close to the toolbox.,The helmet is far from the toolbox.,19,95,20,97,7,35,7,35,434
objects_workshop__obj_toolbox__obj_helmet__word_alongside,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,word_alongside,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,lex_alongside,objects_workshop__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet is alongside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet is a long way from the toolbox.,The helmet is close to the toolbox.,The helmet is far from the toolbox.,19,98,22,104,7,35,7,35,435
objects_workshop__obj_toolbox__obj_helmet__word_near,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,word_near,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,lex_near,objects_workshop__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet is near the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet is a long distance from the toolbox.,The helmet is close to the toolbox.,The helmet is far from the toolbox.,19,93,22,109,7,35,7,35,436
objects_workshop__obj_toolbox__obj_helmet__reference_reversed,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,reference_reversed,reference_reversal,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the toolbox.,The toolbox is close to the helmet.,The toolbox is far from the helmet.,20,110,26,129,7,35,7,35,437
objects_workshop__obj_toolbox__obj_helmet__negate_close,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,negate_close,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The toolbox rests on the floor at one end of a long workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the toolbox.,The helmet is close to the toolbox.,The helmet is not close to the toolbox.,20,110,26,129,7,35,8,39,438
objects_workshop__obj_toolbox__obj_helmet__negate_far,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,negate_far,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The toolbox rests on the floor at one end of a long workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the toolbox.,The helmet is not far from the toolbox.,The helmet is far from the toolbox.,20,110,26,129,8,39,7,35,439
objects_workshop__obj_toolbox__obj_helmet__both_negated,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,both_negated,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the toolbox.,The helmet is not far from the toolbox.,The helmet is not close to the toolbox.,20,110,26,129,8,39,8,39,440
